sequence_id,scenario,scenario_name,run_id,seed,api_elapsed_seconds,api_elapsed_ms,submitted_tx,routed_tx,finality_certificates,receipts,reward_events,total_reward,quarantine_events,reconfiguration_events,evidence_events,active_validators,quarantined_validators,finality_success_rate,receipt_success_rate,model_logical_throughput,mean_finality_latency_logical,mean_receipt_latency_logical,cross_shard_ratio,shard1_load,shard2_load,shard_load_std,reward_gini,reward_hhi,owner_concentration,nakamoto_coefficient,malicious_committee_probability,real_submitted_tx_per_sec,real_finality_certs_per_sec,real_receipts_per_sec,real_rewards_per_sec
496,Q5,Stake-skewed validator set,96,722,0.01046719,10.4672,275,275,271,269,807,4035,0,2,821,14,0,98.5455,97.8182,2.69,18.0151,23.4598,18.1818,113.5503,113.9987,0.2242,30.223,22.5111,34.5725,1,0.0,26272.5767,25890.4302,25699.3569,77098.0707
497,Q5,Stake-skewed validator set,97,723,0.01048208,10.4821,343,343,337,331,993,4965,0,2,1023,14,0,98.2507,96.5015,2.895,17.9023,23.355,15.1603,115.8481,115.6609,0.0936,24.6284,24.0309,31.1782,2,0.0,32722.5225,32150.1168,31577.7112,94733.1335
498,Q5,Stake-skewed validator set,98,724,0.00818331,8.1833,266,266,261,256,768,3840,0,2,793,14,0,98.1203,96.2406,2.56,17.8963,23.5059,15.4135,111.9602,112.5034,0.2716,28.6719,22.1625,32.5781,2,0.0,32505.1923,31894.1924,31283.1926,93849.5777
499,Q5,Stake-skewed validator set,99,725,0.0089673,8.9673,306,306,301,291,873,4365,0,2,913,14,0,98.366,95.098,2.8529,18.0148,23.4512,16.6667,124.8464,125.1546,0.1541,30.1145,22.4804,34.433,1,0.0,34123.9838,33566.4024,32451.2395,97353.7185
500,Q5,Stake-skewed validator set,100,726,0.00899796,8.998,283,283,280,273,819,4095,0,2,846,14,0,98.9399,96.4664,2.73,17.8326,23.3384,15.5477,118.106,118.0979,0.004,32.4982,28.062,41.2454,1,0.0,31451.57,31118.1611,30340.2071,91020.6212
501,Q6,Risky/offline validator case,1,627,0.00859907,8.5991,274,274,272,270,810,4050,3,2,820,11,3,99.2701,98.5401,2.7,18.1245,23.6181,18.2482,98.3201,98.5112,0.0956,28.7407,22.1738,32.6667,2,0.0,31863.8923,31631.3092,31398.726,94196.1781
502,Q6,Risky/offline validator case,2,628,0.00678639,6.7864,225,225,218,213,639,3195,1,2,668,13,1,96.8889,94.6667,2.13,18.2213,23.6885,19.5556,91.1259,90.9066,0.1097,32.7887,28.1555,41.9718,1,0.0,33154.6128,32123.1359,31386.3668,94159.1003
503,Q6,Risky/offline validator case,3,629,0.00767901,7.679,260,260,258,253,759,3795,5,2,778,9,5,99.2308,97.3077,2.53,18.1348,23.569,20.0,122.3022,122.3641,0.0309,14.6509,36.0781,41.9763,1,0.0,33858.5268,33598.0766,32946.9511,98840.8533
504,Q6,Risky/offline validator case,4,630,0.00763913,7.6391,220,220,218,217,651,3255,1,2,658,13,1,99.0909,98.6364,2.17,18.0722,23.5513,15.9091,94.6217,94.2508,0.1855,26.7281,24.5815,35.1152,1,0.0,28799.0872,28537.2773,28406.3724,85219.1172
505,Q6,Risky/offline validator case,5,631,0.0075793,7.5793,243,243,240,236,708,3540,4,2,726,10,4,98.7654,97.1193,2.36,18.0308,23.569,17.6955,109.6722,109.0832,0.2945,42.1695,40.0735,60.0,1,0.0,32061.0167,31665.2017,31137.4483,93412.345
506,Q6,Risky/offline validator case,6,632,0.00920434,9.2043,328,328,321,313,939,4695,6,2,977,8,6,97.8659,95.4268,2.8628,18.0463,23.6089,17.378,132.7621,132.3683,0.1969,25.0,30.0001,40.0639,1,0.0,35635.3788,34874.8677,34005.7121,102017.1363
507,Q6,Risky/offline validator case,7,633,0.01242103,12.421,302,302,296,294,882,4410,1,2,900,13,1,98.0132,97.351,2.9205,18.2423,23.7274,21.1921,118.3925,118.7585,0.183,25.3061,24.1333,32.449,2,0.0,24313.6115,23830.5596,23669.5423,71008.6268
508,Q6,Risky/offline validator case,8,634,0.00687885,6.8789,221,221,214,211,633,3165,5,2,656,9,5,96.8326,95.4751,2.11,18.1153,23.5941,17.6471,90.7279,90.586,0.0709,25.5924,24.1981,32.9858,2,0.0,32127.4585,31109.8467,30673.7273,92021.182
509,Q6,Risky/offline validator case,9,635,0.00796428,7.9643,253,253,250,245,735,3675,4,2,756,10,4,98.8142,96.8379,2.45,17.7093,23.2995,13.0435,116.6834,116.7738,0.0452,32.4898,28.06,38.7755,1,0.0,31766.831,31390.1492,30762.3462,92287.0386
510,Q6,Risky/offline validator case,10,636,0.00875932,8.7593,306,306,299,291,873,4365,4,2,911,10,4,97.7124,95.098,2.8529,17.935,23.4824,18.3007,107.6167,107.2592,0.1788,40.2234,42.004,60.0,1,0.0,34934.2067,34135.0582,33221.7456,99665.2367
511,Q6,Risky/offline validator case,11,637,0.0076373,7.6373,243,243,236,229,687,3435,4,2,722,10,4,97.1193,94.2387,2.29,17.8221,23.336,16.4609,102.1191,102.1752,0.0281,31.6594,23.0073,36.4192,1,0.0,31817.5313,30900.9769,29984.4225,89953.2675
512,Q6,Risky/offline validator case,12,638,0.00875816,8.7582,285,285,279,275,825,4125,5,2,849,9,5,97.8947,96.4912,2.75,18.0488,23.4421,19.6491,119.5499,119.1868,0.1816,25.1055,24.0955,32.0727,2,0.0,32541.1003,31856.0245,31399.3073,94197.9218
513,Q6,Risky/offline validator case,13,639,0.01261378,12.6138,302,302,298,290,870,4350,3,2,902,11,3,98.6755,96.0265,2.8808,17.9814,23.5175,15.894,126.4608,126.4714,0.0053,30.1034,34.0005,40.1379,1,0.0,23942.0697,23624.9562,22990.7292,68972.1876
514,Q6,Risky/offline validator case,14,640,0.00769711,7.6971,257,257,256,249,747,3735,8,2,770,6,8,99.6109,96.8872,2.49,18.088,23.6237,17.8988,115.4304,115.7965,0.183,10.9036,26.0653,31.8072,2,0.0,33389.1595,33259.2406,32349.8082,97049.4247
515,Q6,Risky/offline validator case,15,641,0.00926707,9.2671,317,317,311,306,918,4590,5,2,945,9,5,98.1073,96.53,2.8959,18.0052,23.56,19.2429,124.5057,124.1379,0.1839,26.8235,24.6228,35.2941,1,0.0,34207.1331,33559.6795,33020.1348,99060.4045
516,Q6,Risky/offline validator case,16,642,0.00910473,9.1047,307,307,301,293,879,4395,2,2,915,12,2,98.0456,95.4397,2.8632,17.9235,23.4116,17.9153,118.5145,118.7828,0.1341,40.7099,40.0079,60.0,1,0.0,33718.7522,33059.7538,32181.0892,96543.2677
517,Q6,Risky/offline validator case,17,643,0.00754663,7.5466,249,249,244,240,720,3600,3,2,742,11,3,97.992,96.3855,2.4,18.2144,23.7193,20.4819,100.9728,100.2091,0.3819,29.7778,22.3911,34.0,1,0.0,32994.86,32332.3126,31802.2747,95406.824
518,Q6,Risky/offline validator case,18,644,0.00798098,7.981,270,270,268,261,783,3915,5,2,808,9,5,99.2593,96.6667,2.61,18.0606,23.5787,17.037,106.2205,105.9131,0.1537,11.3218,26.1398,32.6437,2,0.0,33830.4403,33579.8445,32702.759,98108.277
519,Q6,Risky/offline validator case,19,645,0.00968785,9.6878,326,326,317,312,936,4680,3,2,969,11,3,97.2393,95.7055,2.8712,18.2183,23.6723,20.5521,131.7718,131.7085,0.0317,29.5085,22.3263,33.6538,1,0.0,33650.4041,32721.4052,32205.2947,96615.8841
520,Q6,Risky/offline validator case,20,646,0.00897285,8.9729,295,295,291,282,846,4230,1,2,881,13,1,98.6441,95.5932,2.82,18.1359,23.645,20.678,113.8722,113.4693,0.2015,40.3546,42.0101,60.0,1,0.0,32876.9419,32431.1529,31428.1275,94284.3826
521,Q6,Risky/offline validator case,21,647,0.00847785,8.4778,306,306,301,296,888,4440,1,2,913,13,1,98.366,96.732,2.902,18.2043,23.7386,19.6078,129.5996,129.8051,0.1027,25.2973,24.1315,32.4324,2,0.0,36094.0654,35504.2931,34914.5208,104743.5623
522,Q6,Risky/offline validator case,22,648,0.00886155,8.8615,324,324,321,318,954,4770,3,2,969,11,3,99.0741,98.1481,2.9444,18.373,23.9073,21.6049,123.7292,124.6684,0.4696,33.4591,28.5323,43.6478,1,0.0,36562.4524,36223.9112,35885.3699,107656.1098
523,Q6,Risky/offline validator case,23,649,0.00786465,7.8647,281,281,275,267,801,4005,4,2,837,10,4,97.8648,95.0178,2.67,18.2552,23.7752,20.6406,116.7401,116.6909,0.0246,32.6292,28.099,41.573,1,0.0,35729.4803,34966.5732,33949.3638,101848.0915
524,Q6,Risky/offline validator case,24,650,0.01170448,11.7045,290,290,288,278,834,4170,4,2,868,10,4,99.3103,95.8621,2.78,18.4484,23.8913,24.1379,111.6357,111.6982,0.0313,24.9209,24.0662,31.7266,2,0.0,24776.827,24605.9523,23751.579,71254.737
525,Q6,Risky/offline validator case,25,651,0.00840134,8.4013,276,276,273,265,795,3975,0,2,825,14,0,98.913,96.0145,2.65,18.2785,23.6074,20.6522,118.8235,119.384,0.2802,29.3962,22.3011,33.5094,1,0.0,32851.9139,32494.8279,31542.5985,94627.7956
526,Q6,Risky/offline validator case,26,652,0.00822233,8.2223,280,280,274,271,813,4065,0,2,834,14,0,97.8571,96.7857,2.71,18.3855,23.9071,21.7857,114.4612,114.2543,0.1034,26.7749,24.6016,35.203,1,0.0,34053.5953,33323.8754,32959.0154,98877.0462
527,Q6,Risky/offline validator case,27,653,0.00872009,8.7201,292,292,285,279,837,4185,1,2,869,13,1,97.6027,95.5479,2.79,18.262,23.8443,20.5479,105.3844,105.9311,0.2734,32.4875,28.0594,41.2186,1,0.0,33485.9044,32683.1602,31995.0936,95985.2809
528,Q6,Risky/offline validator case,28,654,0.00803903,8.039,246,246,242,237,711,3555,1,2,734,13,1,98.374,96.3415,2.37,18.2249,23.7679,19.1057,112.0481,112.1497,0.0508,32.5063,28.0641,38.7342,1,0.0,30600.7068,30103.1343,29481.1687,88443.5062
529,Q6,Risky/offline validator case,29,655,0.00838044,8.3804,275,275,270,266,798,3990,3,2,820,11,3,98.1818,96.7273,2.66,18.307,23.782,22.5455,109.8738,109.5843,0.1447,29.6491,22.3594,33.8346,1,0.0,32814.5179,32217.8903,31740.5882,95221.7647
530,Q6,Risky/offline validator case,30,656,0.00790508,7.9051,281,281,277,275,825,4125,4,2,839,10,4,98.5765,97.8648,2.75,18.0045,23.5342,17.4377,110.4921,110.6929,0.1004,26.6182,24.5355,34.9091,1,0.0,35546.7578,35040.7542,34787.7523,104363.257
531,Q6,Risky/offline validator case,31,657,0.00758264,7.5826,240,240,234,232,696,3480,4,2,714,10,4,97.5,96.6667,2.32,18.1379,23.5572,20.4167,96.269,96.1287,0.0701,33.1724,28.3436,37.069,1,0.0,31651.2371,30859.9562,30596.1959,91788.5877
532,Q6,Risky/offline validator case,32,658,0.04504688,45.0469,299,299,294,289,867,4335,4,2,892,10,4,98.3278,96.6555,2.89,18.0967,23.5355,18.3946,122.4996,122.4038,0.0479,25.0,30.6653,44.3599,1,0.0,6637.5292,6526.5337,6415.5382,19246.6147
533,Q6,Risky/offline validator case,33,659,0.00997801,9.978,309,309,301,296,888,4440,4,2,919,10,4,97.411,95.7929,2.8738,18.1964,23.7785,20.3883,130.7292,130.8934,0.0821,25.2973,24.1315,32.4324,2,0.0,30968.0926,30166.3297,29665.2279,88995.6837
534,Q6,Risky/offline validator case,34,660,0.00963432,9.6343,312,312,307,300,900,4500,2,2,931,12,2,98.3974,96.1538,2.8846,17.951,23.4778,16.9872,114.2687,114.3675,0.0494,27.4444,22.0244,31.0,2,0.0,32384.2432,31865.2649,31138.6954,93416.0861
535,Q6,Risky/offline validator case,35,661,0.00748634,7.4863,234,234,229,225,675,3375,2,2,697,12,2,97.8632,96.1538,2.25,18.416,23.9724,24.7863,105.3886,105.0384,0.1751,26.9778,22.0039,30.4,2,0.0,31256.9168,30589.0339,30054.7277,90164.183
536,Q6,Risky/offline validator case,36,662,0.0090781,9.0781,300,300,292,287,861,4305,4,2,892,10,4,97.3333,95.6667,2.87,18.1964,23.6319,20.3333,128.9638,128.8105,0.0766,31.4111,34.0885,41.8815,1,0.0,33046.559,32165.3174,31614.5414,94843.6242
537,Q6,Risky/offline validator case,37,663,0.00810138,8.1014,252,252,247,245,735,3675,3,2,751,11,3,98.0159,97.2222,2.45,18.1492,23.6657,20.2381,104.5613,104.5595,0.0009,30.9184,34.0375,41.2245,1,0.0,31105.8039,30488.6253,30241.7538,90725.2614
538,Q6,Risky/offline validator case,38,664,0.00786105,7.861,243,243,239,233,699,3495,2,2,725,12,2,98.3539,95.8848,2.33,17.9671,23.4513,17.6955,104.4177,104.4328,0.0075,28.6009,25.6537,38.6266,1,0.0,30911.9129,30403.0748,29639.8177,88919.4531
539,Q6,Risky/offline validator case,39,665,0.00854089,8.5409,269,269,265,260,780,3900,2,2,803,12,2,98.513,96.6543,2.6,17.9883,23.5649,17.4721,106.6887,106.2608,0.214,29.1795,22.2551,33.2308,2,0.0,31495.5467,31027.2115,30441.7924,91325.3771
540,Q6,Risky/offline validator case,40,666,0.009031,9.031,304,304,301,298,894,4470,4,2,909,10,4,99.0132,98.0263,2.9408,17.895,23.4341,16.4474,116.9612,116.8993,0.031,32.4832,28.0584,38.7919,1,0.0,33661.8203,33329.6313,32997.4423,98992.3268
541,Q6,Risky/offline validator case,41,667,0.00919975,9.1998,298,298,293,287,861,4305,2,2,889,12,2,98.3221,96.3087,2.87,17.9068,23.2993,17.4497,110.6831,110.5928,0.0451,32.0279,28.0002,40.0697,1,0.0,32392.1846,31848.6915,31196.4999,93589.4997
542,Q6,Risky/offline validator case,42,668,0.00926301,9.263,328,328,322,315,945,4725,3,2,978,11,3,98.1707,96.0366,2.8811,18.2172,23.8323,20.7317,114.4269,114.0726,0.1772,27.7778,22.0499,31.4286,2,0.0,35409.6371,34761.8999,34006.2064,102018.6192
543,Q6,Risky/offline validator case,43,669,0.00919086,9.1909,316,316,309,305,915,4575,3,2,941,11,3,97.7848,96.519,2.8956,17.916,23.4232,17.7215,128.6018,128.9152,0.1567,24.9967,24.0776,31.8689,2,0.0,34381.9988,33620.3722,33185.1571,99555.4712
544,Q6,Risky/offline validator case,44,670,0.00811424,8.1142,237,237,230,220,660,3300,4,2,704,10,4,97.0464,92.827,2.2,18.0403,23.6531,20.2532,98.9025,98.8087,0.0469,24.4364,24.0149,30.8182,2,0.0,29207.9218,28345.2406,27112.8388,81338.5165
545,Q6,Risky/offline validator case,45,671,0.00822097,8.221,255,255,249,246,738,3690,6,2,759,8,6,97.6471,96.4706,2.46,18.2172,23.6758,21.1765,105.7534,105.2982,0.2276,25.561,24.1904,32.9268,2,0.0,31018.2451,30288.404,29923.4835,89770.4504
546,Q6,Risky/offline validator case,46,672,0.0084003,8.4003,249,249,244,241,723,3615,6,2,742,8,6,97.992,96.7871,2.41,18.1759,23.7576,19.2771,98.4721,98.8654,0.1966,25.0,30.3666,36.7635,1,0.0,29641.7985,29046.5817,28689.4516,86068.3547
547,Q6,Risky/offline validator case,47,673,0.00768633,7.6863,229,229,224,221,663,3315,4,2,682,10,4,97.8166,96.5066,2.21,18.0417,23.4561,17.0306,106.0406,106.2786,0.119,32.2534,28.0161,39.3665,1,0.0,29793.1368,29142.6316,28752.3285,86256.9854
548,Q6,Risky/offline validator case,48,674,0.00910793,9.1079,306,306,302,298,894,4470,1,2,914,13,1,98.6928,97.3856,2.9216,18.1723,23.7064,19.6078,122.4435,122.5088,0.0326,28.0761,22.0803,31.8121,2,0.0,33597.1146,33157.9366,32718.7587,98156.276
549,Q6,Risky/offline validator case,49,675,0.00919656,9.1966,310,310,304,299,897,4485,1,2,924,13,1,98.0645,96.4516,2.8935,18.2698,23.7243,20.0,123.0239,123.2683,0.1222,31.427,22.9157,36.1204,1,0.0,33708.2488,33055.8311,32512.1496,97536.4489
550,Q6,Risky/offline validator case,50,676,0.00937247,9.3725,316,316,310,301,903,4515,1,2,942,13,1,98.1013,95.2532,2.8576,17.8483,23.2962,14.557,123.767,123.987,0.11,43.1362,40.1537,60.0,1,0.0,33715.7798,33075.6068,32115.3472,96346.0417
551,Q6,Risky/offline validator case,51,677,0.00884778,8.8478,296,296,288,281,843,4215,3,2,880,11,3,97.2973,94.9324,2.81,18.0752,23.5461,17.9054,116.1324,116.0658,0.0333,25.0,30.1108,41.7794,1,0.0,33454.7311,32550.5491,31759.39,95278.1699
552,Q6,Risky/offline validator case,52,678,0.00861901,8.619,267,267,262,255,765,3825,4,2,796,10,4,98.1273,95.5056,2.55,17.9756,23.4707,16.8539,112.1001,111.663,0.2186,29.8693,22.4145,34.1176,1,0.0,30978.0429,30397.9298,29585.7714,88757.3141
553,Q6,Risky/offline validator case,53,679,0.00845405,8.454,260,260,258,250,750,3750,7,2,778,7,7,99.2308,96.1538,2.5,18.2142,23.6869,19.2308,107.0502,106.7754,0.1374,25.0,30.129,38.08,1,0.0,30754.4977,30517.9247,29571.6324,88714.8973
554,Q6,Risky/offline validator case,54,680,0.00954539,9.5454,312,312,310,309,927,4635,3,2,934,11,3,99.359,99.0385,2.9712,18.1558,23.651,19.5513,135.8759,136.3277,0.2259,30.534,34.0127,40.712,1,0.0,32685.925,32476.3999,32371.6373,97114.9119
555,Q6,Risky/offline validator case,55,681,0.00947199,9.472,307,307,298,294,882,4410,2,2,912,12,2,97.0684,95.7655,2.873,17.933,23.4446,18.241,107.772,107.7707,0.0007,28.0952,22.0825,31.8367,2,0.0,32411.3518,31461.1819,31038.8841,93116.6524
556,Q6,Risky/offline validator case,56,682,0.00941084,9.4108,311,311,308,301,903,4515,4,2,930,10,4,99.0354,96.7846,2.9035,18.4873,23.936,26.045,117.1128,117.2192,0.0532,32.3455,28.0298,40.8638,1,0.0,33047.0109,32728.2295,31984.4061,95953.2182
557,Q6,Risky/offline validator case,57,683,0.01050122,10.5012,329,329,317,309,927,4635,7,2,975,7,7,96.3526,93.921,2.8176,18.3158,23.8373,24.3161,144.3233,143.8933,0.215,32.0259,28.0002,40.0647,1,0.0,31329.6842,30186.9601,29425.1441,88275.4323
558,Q6,Risky/offline validator case,58,684,0.00892024,8.9202,234,234,231,226,678,3390,3,2,699,11,3,98.7179,96.5812,2.26,18.2387,23.7346,19.6581,88.7155,88.9388,0.1117,30.2655,34.0031,40.354,1,0.0,26232.4663,25896.1526,25335.6298,76006.8895
559,Q6,Risky/offline validator case,59,685,0.00906907,9.0691,269,269,266,260,780,3900,2,2,804,12,2,98.8848,96.6543,2.6,18.2068,23.7426,19.7026,113.5257,114.2963,0.3853,26.0923,24.342,33.9231,1,0.0,29661.2487,29330.4541,28668.8649,86006.5947
560,Q6,Risky/offline validator case,60,686,0.00977424,9.7742,304,304,298,287,861,4305,6,2,906,8,6,98.0263,94.4079,2.8322,18.0585,23.6136,19.4079,122.9686,123.2801,0.1557,26.8432,24.6315,35.331,1,0.0,31102.1656,30488.3071,29362.8998,88088.6993
561,Q6,Risky/offline validator case,61,687,0.00881386,8.8139,247,247,240,233,699,3495,2,2,734,12,2,97.166,94.332,2.33,18.0018,23.4846,19.0283,99.48,99.2874,0.0963,30.7725,22.6812,35.279,1,0.0,28024.0503,27229.8465,26435.6426,79306.9278
562,Q6,Risky/offline validator case,62,688,0.00877562,8.7756,298,298,297,291,873,4365,4,2,893,10,4,99.6644,97.651,2.91,18.0514,23.6097,18.1208,118.6901,118.7373,0.0236,27.7938,25.1245,37.1134,1,0.0,33957.7224,33843.7703,33160.0578,99480.1734
563,Q6,Risky/offline validator case,63,689,0.01053899,10.539,311,311,308,295,885,4425,1,2,930,13,1,99.0354,94.8553,2.8457,18.1905,23.6859,21.5434,122.0204,121.613,0.2037,27.6949,22.0427,31.322,2,0.0,29509.4747,29224.8174,27991.3024,83973.9072
564,Q6,Risky/offline validator case,64,690,0.00832877,8.3288,231,231,229,226,678,3390,2,2,691,12,2,99.1342,97.8355,2.26,18.0491,23.5564,18.1818,92.4325,92.9809,0.2742,32.7788,28.1516,41.9469,1,0.0,27735.1778,27495.0464,27134.8493,81404.5478
565,Q6,Risky/offline validator case,65,691,0.00894751,8.9475,225,225,223,218,654,3270,4,2,673,10,4,99.1111,96.8889,2.18,18.1562,23.5182,18.2222,105.6928,105.4776,0.1076,25.1743,24.1077,32.2018,2,0.0,25146.6609,24923.135,24364.3204,73092.9611
566,Q6,Risky/offline validator case,66,692,0.00918928,9.1893,289,289,285,279,837,4185,4,2,863,10,4,98.6159,96.5398,2.79,18.1684,23.7361,20.0692,130.5672,130.6542,0.0435,26.9176,22.0025,30.3226,2,0.0,31449.6789,31014.3893,30361.4548,91084.3643
567,Q6,Risky/offline validator case,67,693,0.00957416,9.5742,285,285,280,275,825,4125,5,2,850,9,5,98.2456,96.4912,2.75,18.1047,23.6213,18.9474,110.9991,111.3892,0.1951,40.2727,42.006,60.0,1,0.0,29767.6307,29245.3916,28723.1525,86169.4574
568,Q6,Risky/offline validator case,68,694,0.008705,8.705,271,271,261,257,771,3855,2,2,803,12,2,96.31,94.8339,2.57,18.1298,23.6932,19.1882,111.6854,112.1392,0.2269,29.118,22.2428,33.1518,2,0.0,31131.5157,29982.7513,29523.2455,88569.7366
569,Q6,Risky/offline validator case,69,695,0.01037317,10.3732,330,330,324,315,945,4725,2,2,984,12,2,98.1818,95.4545,2.8636,18.0932,23.5789,16.9697,115.9557,116.2323,0.1383,25.473,24.1695,32.7619,2,0.0,31812.8372,31234.422,30366.7991,91100.3974
570,Q6,Risky/offline validator case,70,696,0.00761472,7.6147,235,235,231,225,675,3375,2,2,701,12,2,98.2979,95.7447,2.25,17.9533,23.3791,18.2979,93.6746,93.6878,0.0066,41.3511,40.0285,60.0,1,0.0,30861.263,30335.9649,29548.0178,88644.0533
571,Q6,Risky/offline validator case,71,697,0.00835176,8.3518,281,281,278,270,810,4050,2,2,840,12,2,98.9324,96.0854,2.7,17.9421,23.404,16.3701,97.6367,97.893,0.1282,32.4148,28.043,41.037,1,0.0,33645.619,33286.4131,32328.5307,96985.592
572,Q6,Risky/offline validator case,72,698,0.00765127,7.6513,226,226,222,215,645,3225,3,2,674,11,3,98.2301,95.1327,2.15,17.9974,23.5097,18.5841,114.7053,114.5121,0.0966,28.0775,22.0804,31.814,2,0.0,29537.5723,29014.7834,28099.9029,84299.7086
573,Q6,Risky/offline validator case,73,699,0.00860915,8.6092,266,266,260,250,750,3750,5,2,792,9,5,97.7444,93.985,2.5,18.393,24.0042,18.797,106.295,106.1228,0.0861,32.704,28.1239,38.24,1,0.0,30897.352,30200.4193,29038.8647,87116.5941
574,Q6,Risky/offline validator case,74,700,0.00890445,8.9045,301,301,293,284,852,4260,3,2,895,11,3,97.3422,94.3522,2.8306,17.9596,23.5293,17.608,115.8132,116.0737,0.1303,32.4296,34.2623,43.2394,1,0.0,33803.3079,32904.8811,31894.1509,95682.4528
575,Q6,Risky/offline validator case,75,701,0.00900939,9.0094,314,314,306,303,909,4545,3,2,934,11,3,97.4522,96.4968,2.8949,18.2471,23.7179,21.6561,130.5809,130.0824,0.2493,10.4455,26.0159,30.8911,2,0.0,34852.5145,33964.5523,33631.5665,100894.6996
576,Q6,Risky/offline validator case,76,702,0.01032751,10.3275,322,322,318,314,942,4710,3,2,962,11,3,98.7578,97.5155,2.9255,18.3527,23.7708,21.4286,123.8031,124.1507,0.1738,27.1125,22.008,30.5732,2,0.0,31178.8641,30791.5491,30404.234,91212.7019
577,Q6,Risky/offline validator case,77,703,0.00937239,9.3724,316,316,311,306,918,4590,4,2,943,10,4,98.4177,96.8354,2.9051,18.1075,23.5632,18.6709,120.6162,120.6433,0.0136,40.8366,40.0109,60.0,1,0.0,33716.0568,33182.5749,32649.093,97947.279
578,Q6,Risky/offline validator case,78,704,0.00817332,8.1733,287,287,284,281,843,4215,5,2,858,9,5,98.9547,97.9094,2.81,18.302,23.8249,20.2091,117.5215,117.1918,0.1649,25.0,30.2172,37.5089,1,0.0,35114.2412,34747.1934,34380.1456,103140.4367
579,Q6,Risky/offline validator case,79,705,0.00898335,8.9833,278,278,275,270,810,4050,4,2,831,10,4,98.9209,97.1223,2.7,17.9696,23.4736,19.0647,126.6257,126.3191,0.1533,27.5309,22.0302,31.1111,2,0.0,30946.153,30612.2017,30055.6162,90166.8487
580,Q6,Risky/offline validator case,80,706,0.00858178,8.5818,280,280,277,273,819,4095,3,2,837,11,3,98.9286,97.5,2.73,17.9131,23.3705,17.1429,111.8448,111.7417,0.0515,25.2308,24.1183,32.3077,2,0.0,32627.2486,32277.6709,31811.5674,95434.7022
581,Q6,Risky/offline validator case,81,707,0.00825048,8.2505,256,256,253,250,750,3750,4,2,765,10,4,98.8281,97.6562,2.5,18.1431,23.6579,20.7031,112.6694,112.8642,0.0974,40.56,42.0251,60.0,1,0.0,31028.4827,30664.8677,30301.2526,90903.7579
582,Q6,Risky/offline validator case,82,708,0.01315503,13.155,289,289,283,278,834,4170,4,2,861,10,4,97.9239,96.1938,2.78,17.9948,23.5772,18.3391,125.2756,125.5086,0.1165,24.9209,24.0662,31.7266,2,0.0,21968.7814,21512.6821,21132.5994,63397.7981
583,Q6,Risky/offline validator case,83,709,0.00869957,8.6996,299,299,295,288,864,4320,7,2,893,7,7,98.6622,96.3211,2.88,18.0962,23.4847,18.7291,109.8598,109.7457,0.057,32.5556,28.0772,41.3889,1,0.0,34369.5267,33909.7337,33105.0959,99315.2878
584,Q6,Risky/offline validator case,84,710,0.01316555,13.1655,274,274,272,264,792,3960,2,2,820,12,2,99.2701,96.3504,2.64,18.467,24.0718,23.3577,119.9007,119.8989,0.0009,30.0253,22.4558,34.3182,1,0.0,20811.898,20659.9863,20052.3396,60157.0189
585,Q6,Risky/offline validator case,85,711,0.00875891,8.7589,262,262,259,254,762,3810,1,2,783,13,1,98.855,96.9466,2.54,18.1399,23.6627,19.4656,117.9673,118.0358,0.0343,32.378,28.0357,39.0551,1,0.0,29912.4046,29569.8962,28999.0487,86997.1462
586,Q6,Risky/offline validator case,86,712,0.00913974,9.1397,283,283,280,271,813,4065,4,2,846,10,4,98.9399,95.7597,2.71,18.3465,23.9533,23.6749,105.3929,105.1592,0.1169,32.738,28.1362,41.845,1,0.0,30963.6918,30635.4548,29650.7438,88952.2313
587,Q6,Risky/offline validator case,87,713,0.00878701,8.787,278,278,274,266,798,3990,5,2,830,9,5,98.5612,95.6835,2.66,18.0206,23.4771,16.9065,105.7372,105.2965,0.2204,25.0827,24.0916,32.0301,2,0.0,31637.6213,31182.4037,30271.9686,90815.9058
588,Q6,Risky/offline validator case,88,714,0.00903244,9.0324,298,298,290,288,864,4320,6,2,886,8,6,97.3154,96.6443,2.88,18.226,23.7858,21.1409,123.1065,123.1372,0.0154,25.0,30.5293,36.1111,1,0.0,32992.178,32106.4819,31885.0579,95655.1737
589,Q6,Risky/offline validator case,89,715,0.01197109,11.9711,230,230,228,218,654,3270,1,2,688,13,1,99.1304,94.7826,2.18,17.8722,23.3927,14.7826,91.5299,92.44,0.455,33.1009,28.303,37.2477,1,0.0,19212.9523,19045.8831,18210.5374,54631.6121
590,Q6,Risky/offline validator case,90,716,0.009854,9.854,321,321,315,310,930,4650,3,2,957,11,3,98.1308,96.5732,2.8972,18.2101,23.6346,23.053,132.997,133.5851,0.2941,24.1032,24.0008,30.1935,2,0.0,32575.6137,31966.7238,31459.3154,94377.9463
591,Q6,Risky/offline validator case,91,717,0.00962044,9.6204,290,290,285,278,834,4170,4,2,865,10,4,98.2759,95.8621,2.78,18.2216,23.7537,22.4138,109.7642,109.4807,0.1418,33.2662,28.4008,43.1655,1,0.0,30144.1639,29624.437,28896.8192,86690.4577
592,Q6,Risky/offline validator case,92,718,0.00938987,9.3899,302,302,298,289,867,4335,1,2,902,13,1,98.6755,95.6954,2.8709,18.1449,23.6607,19.8675,118.2358,117.9109,0.1624,24.7197,24.0405,31.3495,2,0.0,32162.3128,31736.3219,30777.8423,92333.527
